record_id,date,province,city,district,prov_code,city_code,district_code,lat,lon,channel,brand,sku,visits,sales_rmb,revenue_rmb
R01010,2025/11/21,重庆市,重庆市,渝中区,23,2301,230101,29.589791,106.51585,线上-即时零售,大润发,生鲜,2,1248.77,185.21
R01011,2025/11/15,河南省,郑州市,中原区,18,1801,180102,34.606383,113.334778,线上-电商,盒马鲜生,日用品,3,816.41,2163.19
R01012,2025/11/24,山东省,济南市,天桥区,15,1501,150104,36.672394,117.228397,线下-便利店,大润发,家居,4,658.09,844.25
R01013,2025/9/15,山东省,济南市,槐荫区,15,1501,150103,36.650196,117.161376,线下-大卖场,大润发,家居,3,760.36,906.08
R01014,2025/9/6,四川省,成都市,高新区,13,1301,130105,30.521963,104.028874,线下-便利店,大润发,零食,2,0.0,732.68
R01015,2025/9/27,广东省,广州市,番禺区,16,1601,160105,23.052142,113.249105,线下-大卖场,家乐福,零食,3,1104.73,1602.76
R01016,2025/11/1,山东省,济南市,槐荫区,15,1501,150103,36.691301,117.118669,线下-大卖场,沃尔玛,日用品,2,467.54,991.7
R01017,2025/10/4,河南省,郑州市,管城回族区,18,1801,180104,34.85319,113.634409,线下-便利店,沃尔玛,零食,8,147.06,0.0
R01018,2025/9/27,山东省,济南市,历城区,15,1501,150105,36.602006,116.79742,线下-专卖店,大润发,家居,2,850.92,1093.04
R01019,2025/9/3,山东省,济南市,历城区,15,1501,150105,36.716378,117.082997,线下-专卖店,家乐福,零食,2,852.06,503.27
R01020,2025/11/8,江苏省,南京市,雨花台区,17,1701,170105,32.083711,118.789384,线上-电商,家乐福,生鲜,4,932.19,184.44
R01021,2025/9/17,上海市,上海市,黄浦区,11,1101,110105,31.230013,121.460504,线上-电商,大润发,生鲜,4,739.51,1150.51
R01022,2025/11/15,浙江省,杭州市,拱墅区,19,1901,190102,30.24251,120.189327,线下-大卖场,盒马鲜生,日用品,4,425.65,781.48
R01023,2025/9/21,山东省,济南市,市中区,15,1501,150102,36.680977,117.136674,线上-电商,大润发,家居,7,494.72,161.75
R01024,2025/11/9,广东省,广州市,白云区,16,1601,160104,23.10114,113.330633,线上-即时零售,盒马鲜生,饮料,8,0.0,127.28
R01025,2025/9/30,四川省,成都市,锦江区,13,1301,130101,30.638065,104.080329,线上-即时零售,大润发,生鲜,5,452.85,502.64
R01026,2025/11/6,天津市,天津市,南开区,14,1401,140103,39.124441,117.147664,线下-大卖场,沃尔玛,零食,3,617.29,0.0
R01027,2025/10/3,湖北省,武汉市,洪山区,20,2001,200104,30.691702,114.317393,线上-即时零售,大润发,零食,4,687.39,1345.31
R01028,2025/12/13,广东省,广州市,白云区,16,1601,160104,23.159416,113.282712,线下-专卖店,盒马鲜生,家居,7,620.41,1364.89
R01029,2025/10/14,广东省,广州市,白云区,16,1601,160104,23.13442,113.245295,线下-大卖场,盒马鲜生,日用品,3,722.83,1344.26
R01030,2025/11/3,山东省,济南市,历下区,15,1501,150101,36.594112,117.175305,线上-电商,沃尔玛,饮料,2,0.0,1107.07
R01031,2025/10/12,陕西省,西安市,莲湖区,24,2401,240103,34.219286,109.055986,线下-大卖场,大润发,零食,6,310.21,1401.21
R01032,2025/9/17,北京市,北京市,朝阳区,12,1201,120101,40.058538,116.373669,线下-便利店,大润发,日用品,2,553.93,1468.21
R01033,2025/9/6,陕西省,西安市,雁塔区,24,2401,240101,34.403999,108.778884,线下-专卖店,盒马鲜生,饮料,3,620.14,679.77
R01034,2025/12/9,福建省,厦门市,思明区,21,2101,210101,24.435677,118.00562,线下-大卖场,盒马鲜生,生鲜,7,656.97,1521.22
R01035,2025/9/17,四川省,成都市,锦江区,13,1301,130101,30.573588,103.94279,线下-便利店,大润发,零食,5,81.08,461.65
R01036,2025/11/4,山东省,济南市,历下区,15,1501,150101,36.610707,117.044691,线下-专卖店,家乐福,生鲜,5,462.78,0.0
R01037,2025/9/7,四川省,成都市,武侯区,13,1301,130103,30.636721,104.082148,线下-大卖场,沃尔玛,日用品,4,1578.15,0.0
R01038,2025/11/15,广东省,深圳市,罗湖区,16,1602,160203,22.619222,114.064227,线上-即时零售,盒马鲜生,日用品,1,664.53,395.55
R01039,2025/12/2,上海市,上海市,静安区,11,1101,110104,31.269352,121.404652,线下-大卖场,家乐福,零食,4,1635.97,853.72
R01040,2025/12/12,陕西省,西安市,碑林区,24,2401,240102,34.155215,108.811849,线下-便利店,家乐福,家居,3,450.34,896.1
R01041,2025/11/3,四川省,成都市,高新区,13,1301,130105,30.509773,104.216446,线上-即时零售,沃尔玛,生鲜,4,558.12,1742.66
R01042,2025/11/10,江苏省,南京市,鼓楼区,17,1701,170101,32.028273,118.810675,线下-大卖场,大润发,生鲜,7,1086.62,1379.59
R01043,2025/12/14,四川省,成都市,高新区,13,1301,130105,30.497124,104.001176,线上-电商,盒马鲜生,家居,5,778.82,346.44
R01044,2025/11/25,辽宁省,沈阳市,沈河区,22,2201,220102,41.723143,123.522292,线上-电商,大润发,日用品,3,1412.47,0.0
R01045,2025/11/20,北京市,北京市,海淀区,12,1201,120102,39.923478,116.508579,线下-大卖场,家乐福,家居,6,1319.97,1091.49
R01046,2025/10/26,河南省,郑州市,金水区,18,1801,180101,34.684855,113.542084,线上-电商,沃尔玛,日用品,5,1115.84,821.7
R01047,2025/11/16,河南省,郑州市,金水区,18,1801,180101,34.771883,113.64212,线下-专卖店,沃尔玛,零食,4,892.46,1214.83
R01048,2025/10/28,福建省,厦门市,湖里区,21,2101,210102,24.680528,118.067764,线下-便利店,沃尔玛,生鲜,3,473.51,1092.02
R01049,2025/11/24,湖北省,武汉市,汉阳区,20,2001,200103,30.54737,114.289806,线上-即时零售,大润发,日用品,6,1122.52,1189.18
R01050,2025/9/1,河南省,郑州市,中原区,18,1801,180102,34.756256,113.686108,线下-专卖店,家乐福,家居,5,636.07,205.01
R01051,2025/9/30,广东省,广州市,白云区,16,1601,160104,23.099791,113.2484,线上-电商,盒马鲜生,饮料,4,899.4,669.89
R01052,2025/11/7,天津市,天津市,滨海新区,14,1401,140105,39.101513,117.194144,线下-大卖场,家乐福,生鲜,4,922.65,743.35
R01053,2025/12/1,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.554522,114.285319,线上-即时零售,家乐福,饮料,4,1333.57,1198.26
R01054,2025/12/12,天津市,天津市,和平区,14,1401,140101,39.113899,117.323828,线下-便利店,家乐福,饮料,4,539.13,1622.37
R01055,2025/12/7,辽宁省,沈阳市,沈河区,22,2201,220102,41.835161,123.460321,线下-大卖场,沃尔玛,生鲜,5,439.18,1029.52
R01056,2025/10/12,广东省,深圳市,福田区,16,1602,160202,22.560117,114.001264,线下-专卖店,家乐福,饮料,3,1240.63,1689.31
R01057,2025/12/5,上海市,上海市,徐汇区,11,1101,110103,31.289724,121.381011,线下-便利店,盒马鲜生,饮料,1,842.54,1043.89
R01058,2025/10/18,重庆市,重庆市,渝中区,23,2301,230101,29.557874,106.655597,线上-即时零售,盒马鲜生,饮料,4,1342.67,751.1
R01059,2025/9/21,四川省,成都市,青羊区,13,1301,130102,30.679155,103.896176,线下-大卖场,家乐福,零食,5,201.49,762.64
R01060,2025/9/27,河南省,郑州市,管城回族区,18,1801,180104,34.569665,113.630086,线下-大卖场,大润发,生鲜,5,588.7,1372.56
R01061,2025/11/29,山东省,济南市,槐荫区,15,1501,150103,36.623501,117.075017,线下-便利店,大润发,日用品,4,892.53,1180.61
R01062,2025/9/20,天津市,天津市,河东区,14,1401,140104,39.083332,117.188205,线下-大卖场,沃尔玛,饮料,5,273.33,1394.19
R01063,2025/11/18,广东省,广州市,天河区,16,1601,160101,22.973,113.316696,线下-专卖店,家乐福,饮料,3,1132.32,1224.63
R01064,2025/9/7,四川省,成都市,高新区,13,1301,130105,30.526689,104.255525,线下-便利店,家乐福,日用品,3,817.76,705.56
R01065,2025/9/14,广东省,深圳市,南山区,16,1602,160201,22.540127,114.226386,线下-便利店,家乐福,家居,4,1008.11,1441.38
R01066,2025/10/2,广东省,深圳市,宝安区,16,1602,160204,22.550518,113.992738,线下-大卖场,家乐福,生鲜,3,900.34,939.08
R01067,2025/10/27,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.601065,114.307844,线上-即时零售,沃尔玛,日用品,5,880.1,929.44
R01068,2025/12/3,广东省,广州市,白云区,16,1601,160104,23.150132,113.379635,线上-电商,大润发,家居,3,1055.98,516.2
R01069,2025/10/2,广东省,广州市,天河区,16,1601,160101,23.135537,113.23969,线下-便利店,盒马鲜生,饮料,3,865.14,1133.05
R01070,2025/10/11,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.73334,114.293369,线下-便利店,大润发,家居,3,288.27,881.85
R01071,2025/10/26,福建省,厦门市,同安区,21,2101,210105,24.494529,118.048066,线下-专卖店,盒马鲜生,日用品,2,725.9,1298.32
R01072,2025/10/2,湖北省,武汉市,青山区,20,2001,200105,30.566718,114.225895,线上-即时零售,大润发,家居,4,1179.74,1074.88
R01073,2025/9/16,四川省,成都市,武侯区,13,1301,130103,30.533843,104.052945,线上-电商,家乐福,饮料,6,809.01,1772.39
R01074,2025/10/19,江苏省,南京市,秦淮区,17,1701,170104,32.080042,118.769028,线上-即时零售,家乐福,饮料,5,1059.51,1209.21
R01075,2025/11/9,陕西省,西安市,雁塔区,24,2401,240101,34.346114,108.790017,线上-即时零售,沃尔玛,饮料,3,732.08,344.48
R01076,2025/10/9,福建省,厦门市,同安区,21,2101,210105,24.444826,118.103106,线下-便利店,盒马鲜生,日用品,5,346.13,1028.98
R01077,2025/10/13,辽宁省,沈阳市,和平区,22,2201,220101,41.777547,123.485249,线下-专卖店,沃尔玛,零食,6,1140.49,421.96
R01078,2025/11/27,辽宁省,沈阳市,大东区,22,2201,220104,41.856578,123.483795,线下-大卖场,沃尔玛,饮料,2,158.0,945.53
R01079,2025/12/15,上海市,上海市,浦东新区,11,1101,110101,31.117673,121.603607,线上-电商,盒马鲜生,零食,6,978.87,147.03
R01080,2025/10/22,陕西省,西安市,长安区,24,2401,240105,34.352391,108.919559,线上-即时零售,盒马鲜生,家居,3,560.1,1395.02
R01081,2025/9/7,辽宁省,沈阳市,大东区,22,2201,220104,41.79295,123.428635,线上-电商,盒马鲜生,饮料,3,1150.15,0.0
R01082,2025/9/2,山东省,济南市,历下区,15,1501,150101,36.63712,117.142348,线下-便利店,盒马鲜生,日用品,8,1139.05,387.42
R01083,2025/9/16,浙江省,杭州市,滨江区,19,1901,190104,30.207414,120.064794,线上-电商,大润发,饮料,2,1187.31,877.05
R01084,2025/10/12,广东省,深圳市,南山区,16,1602,160201,22.494164,113.888792,线上-电商,家乐福,饮料,5,149.25,1482.78
R01085,2025/12/1,山东省,济南市,槐荫区,15,1501,150103,36.654547,117.101943,线下-大卖场,家乐福,生鲜,5,1965.54,2046.78
R01086,2025/9/12,江苏省,南京市,玄武区,17,1701,170103,32.074836,118.839541,线上-电商,沃尔玛,生鲜,3,608.11,704.08
R01087,2025/11/6,福建省,厦门市,湖里区,21,2101,210102,24.515584,118.120035,线上-即时零售,大润发,零食,7,264.94,1706.22
R01088,2025/9/24,四川省,成都市,高新区,13,1301,130105,30.654779,104.098327,线上-电商,家乐福,生鲜,2,816.15,592.49
R01089,2025/10/2,天津市,天津市,南开区,14,1401,140103,39.031673,116.992993,线下-便利店,盒马鲜生,生鲜,4,1284.62,1279.95
R01090,2025/9/30,四川省,成都市,高新区,13,1301,130105,30.605838,104.044326,线下-专卖店,家乐福,生鲜,4,917.27,58.56
R01091,2025/11/27,天津市,天津市,南开区,14,1401,140103,39.06978,117.321661,线上-电商,盒马鲜生,日用品,2,2024.43,1169.52
R01092,2025/9/25,福建省,厦门市,思明区,21,2101,210101,24.443305,118.136834,线上-即时零售,沃尔玛,日用品,5,879.82,1259.45
R01093,2025/11/7,天津市,天津市,河西区,14,1401,140102,39.026852,117.176294,线上-即时零售,沃尔玛,饮料,4,1027.24,1394.87
R01094,2025/12/9,上海市,上海市,闵行区,11,1101,110102,31.372306,121.219609,线下-大卖场,家乐福,日用品,2,1352.74,1526.27
R01095,2025/9/29,北京市,北京市,西城区,12,1201,120103,39.76063,116.403618,线上-即时零售,家乐福,家居,4,43.83,322.24
R01096,2025/11/24,江苏省,南京市,秦淮区,17,1701,170104,32.1594,118.761944,线上-电商,沃尔玛,零食,5,476.0,706.42
R01097,2025/9/24,北京市,北京市,海淀区,12,1201,120102,40.063225,116.414883,线下-便利店,盒马鲜生,生鲜,5,786.59,875.02
R01098,2025/10/10,江苏省,南京市,秦淮区,17,1701,170104,32.238129,118.72695,线下-专卖店,沃尔玛,家居,5,1224.82,782.16
R01099,2025/11/18,浙江省,杭州市,拱墅区,19,1901,190102,30.237586,120.175118,线下-便利店,家乐福,零食,6,935.62,2229.57
R01100,2025/12/12,河南省,郑州市,金水区,18,1801,180101,34.77628,113.69389,线下-便利店,大润发,家居,6,772.82,748.32
R01101,2025/10/4,天津市,天津市,河西区,14,1401,140102,39.053919,117.402348,线下-大卖场,盒马鲜生,零食,5,389.0,2058.92
R01102,2025/11/28,天津市,天津市,河西区,14,1401,140102,39.138653,117.147226,线下-便利店,家乐福,家居,3,1422.57,1406.5
R01103,2025/11/16,广东省,广州市,白云区,16,1601,160104,23.130541,113.233065,线下-便利店,家乐福,生鲜,2,0.0,1242.16
R01104,2025/10/16,山东省,济南市,槐荫区,15,1501,150103,36.624912,117.30062,线下-大卖场,沃尔玛,饮料,6,67.34,1892.62
R01105,2025/9/19,重庆市,重庆市,南岸区,23,2301,230103,29.562504,106.531471,线上-即时零售,家乐福,零食,4,280.54,1287.3
R01106,2025/9/18,广东省,广州市,白云区,16,1601,160104,23.145735,113.275666,线下-大卖场,大润发,饮料,2,113.63,958.21
R01107,2025/11/18,重庆市,重庆市,南岸区,23,2301,230103,29.585416,106.468367,线下-专卖店,盒马鲜生,零食,4,408.26,1964.09
R01108,2025/10/25,陕西省,西安市,碑林区,24,2401,240102,34.261286,109.041072,线下-便利店,家乐福,生鲜,2,1271.65,905.02
R01109,2025/10/15,北京市,北京市,海淀区,12,1201,120102,39.891797,116.422357,线下-便利店,家乐福,家居,3,1200.08,1399.8
R01110,2025/11/14,四川省,成都市,武侯区,13,1301,130103,30.60057,104.09137,线下-便利店,大润发,生鲜,3,1167.24,1540.86
R01111,2025/9/18,重庆市,重庆市,江北区,23,2301,230102,29.643478,106.570956,线下-大卖场,大润发,生鲜,2,396.8,1629.81
R01112,2025/10/8,山东省,济南市,历下区,15,1501,150101,36.566488,116.998467,线下-大卖场,盒马鲜生,日用品,4,1210.63,1694.68
R01113,2025/9/21,北京市,北京市,西城区,12,1201,120103,40.027182,116.226371,线下-大卖场,盒马鲜生,家居,7,1047.87,991.19
R01114,2025/11/15,江苏省,南京市,鼓楼区,17,1701,170101,31.96488,118.926021,线下-便利店,沃尔玛,饮料,2,1182.98,713.98
R01115,2025/9/9,重庆市,重庆市,渝中区,23,2301,230101,29.569143,106.5519,线上-电商,大润发,日用品,3,744.38,132.44
R01116,2025/10/13,福建省,厦门市,海沧区,21,2101,210104,24.331426,118.030824,线下-大卖场,大润发,日用品,8,244.78,528.7
R01117,2025/10/15,辽宁省,沈阳市,大东区,22,2201,220104,41.922077,123.351115,线上-电商,大润发,日用品,3,1028.69,759.37
R01118,2025/10/28,浙江省,杭州市,滨江区,19,1901,190104,30.252052,120.323953,线下-大卖场,沃尔玛,生鲜,6,1107.5,951.72
R01119,2025/11/4,上海市,上海市,浦东新区,11,1101,110101,31.169396,121.398765,线上-电商,大润发,家居,3,399.12,931.04
R01120,2025/11/30,四川省,成都市,高新区,13,1301,130105,30.597968,104.151892,线下-大卖场,家乐福,家居,4,0.0,715.74
R01121,2025/11/17,四川省,成都市,锦江区,13,1301,130101,30.572494,104.130228,线上-电商,大润发,日用品,1,989.42,0.0
R01122,2025/11/8,四川省,成都市,青羊区,13,1301,130102,30.533389,104.040808,线上-电商,大润发,饮料,1,525.37,1605.28
R01123,2025/9/28,山东省,济南市,天桥区,15,1501,150104,36.605523,117.116609,线上-电商,大润发,零食,5,740.27,1038.7
R01124,2025/12/10,四川省,成都市,青羊区,13,1301,130102,30.577841,104.088188,线下-大卖场,大润发,家居,3,366.93,125.87
R01125,2025/9/17,上海市,上海市,黄浦区,11,1101,110105,31.268195,121.542123,线下-专卖店,沃尔玛,家居,3,726.44,1386.95
R01126,2025/11/23,山东省,济南市,天桥区,15,1501,150104,36.659177,117.09856,线下-便利店,沃尔玛,家居,5,819.23,571.8
R01127,2025/9/13,浙江省,杭州市,拱墅区,19,1901,190102,30.268729,120.156354,线下-大卖场,沃尔玛,饮料,6,361.34,677.74
R01128,2025/12/15,江苏省,南京市,建邺区,17,1701,170102,32.058171,118.822874,线下-便利店,盒马鲜生,饮料,7,650.04,494.86
R01129,2025/11/1,江苏省,南京市,鼓楼区,17,1701,170101,32.04766,118.788797,线下-便利店,大润发,日用品,7,915.55,302.04
R01130,2025/11/4,广东省,深圳市,福田区,16,1602,160202,22.555368,114.080685,线下-专卖店,大润发,生鲜,6,850.65,911.15
R01131,2025/11/4,江苏省,南京市,玄武区,17,1701,170103,32.097571,118.733323,线上-电商,大润发,家居,5,591.63,1801.44
R01132,2025/9/24,陕西省,西安市,莲湖区,24,2401,240103,34.368584,108.873851,线下-大卖场,家乐福,零食,2,0.0,1579.05
R01133,2025/9/8,四川省,成都市,成华区,13,1301,130104,30.521958,104.127191,线上-即时零售,沃尔玛,饮料,5,0.0,1034.81
R01134,2025/11/13,重庆市,重庆市,江北区,23,2301,230102,29.580402,106.597777,线上-电商,盒马鲜生,家居,3,345.03,1117.11
R01135,2025/9/17,重庆市,重庆市,九龙坡区,23,2301,230105,29.541968,106.589245,线下-便利店,家乐福,家居,2,768.72,1575.05
R01136,2025/9/5,广东省,广州市,天河区,16,1601,160101,22.98863,113.264347,线下-便利店,沃尔玛,日用品,3,0.0,717.25
R01137,2025/11/16,四川省,成都市,高新区,13,1301,130105,30.648346,103.996637,线下-大卖场,大润发,零食,2,946.03,712.6
R01138,2025/10/29,上海市,上海市,闵行区,11,1101,110102,31.167208,121.405949,线上-即时零售,大润发,饮料,2,398.25,575.87
R01139,2025/12/12,广东省,广州市,越秀区,16,1601,160102,23.08414,113.179391,线上-即时零售,大润发,饮料,2,585.71,1457.16
R01140,2025/10/9,上海市,上海市,浦东新区,11,1101,110101,31.267195,121.494634,线上-电商,沃尔玛,饮料,5,762.32,506.82
R01141,2025/10/22,上海市,上海市,浦东新区,11,1101,110101,31.240363,121.414809,线下-专卖店,盒马鲜生,零食,3,915.25,758.45
R01142,2025/9/20,浙江省,杭州市,西湖区,19,1901,190101,30.319982,120.125231,线上-电商,大润发,日用品,2,898.16,1468.62
R01143,2025/9/25,天津市,天津市,河西区,14,1401,140102,39.108531,117.260994,线上-电商,大润发,饮料,7,994.56,1913.78
R01144,2025/10/16,辽宁省,沈阳市,皇姑区,22,2201,220103,41.815721,123.303001,线下-便利店,家乐福,零食,3,1170.52,763.13
R01145,2025/11/11,陕西省,西安市,碑林区,24,2401,240102,34.378918,108.922884,线下-大卖场,沃尔玛,日用品,5,1251.01,523.34
R01146,2025/9/5,广东省,深圳市,福田区,16,1602,160202,22.621311,113.874169,线下-大卖场,沃尔玛,生鲜,2,847.45,0.0
R01147,2025/10/6,辽宁省,沈阳市,和平区,22,2201,220101,41.816986,123.408782,线上-即时零售,沃尔玛,日用品,4,1580.24,1621.95
R01148,2025/10/28,辽宁省,沈阳市,铁西区,22,2201,220105,41.806313,123.295183,线下-便利店,家乐福,家居,6,1610.97,1109.63
R01149,2025/12/8,江苏省,南京市,秦淮区,17,1701,170104,32.046947,118.694109,线下-便利店,沃尔玛,日用品,1,1616.0,1511.05
R01150,2025/10/18,江苏省,南京市,鼓楼区,17,1701,170101,31.998503,118.741249,线下-大卖场,沃尔玛,家居,2,504.29,1011.14
R01151,2025/10/12,辽宁省,沈阳市,皇姑区,22,2201,220103,41.821826,123.470183,线下-大卖场,沃尔玛,日用品,6,968.04,558.68
R01152,2025/11/21,四川省,成都市,高新区,13,1301,130105,30.614726,103.971944,线上-电商,沃尔玛,零食,4,1391.5,771.19
R01153,2025/9/2,湖北省,武汉市,汉阳区,20,2001,200103,30.536153,114.575345,线下-大卖场,盒马鲜生,家居,4,1043.01,1090.1
R01154,2025/12/9,四川省,成都市,武侯区,13,1301,130103,30.604008,104.156066,线下-大卖场,家乐福,零食,7,1242.21,0.0
R01155,2025/11/14,湖北省,武汉市,洪山区,20,2001,200104,30.633757,114.341497,线下-大卖场,大润发,家居,8,1221.91,13.15
R01156,2025/10/4,上海市,上海市,闵行区,11,1101,110102,31.235824,121.46373,线下-便利店,沃尔玛,生鲜,3,789.08,1016.98
R01157,2025/10/8,河南省,郑州市,管城回族区,18,1801,180104,34.739597,113.617275,线下-便利店,盒马鲜生,家居,2,845.11,405.38
R01158,2025/10/22,福建省,厦门市,同安区,21,2101,210105,24.395173,118.145338,线上-电商,盒马鲜生,日用品,4,250.19,949.97
R01159,2025/12/4,江苏省,南京市,秦淮区,17,1701,170104,31.97357,118.591974,线上-即时零售,盒马鲜生,日用品,4,1121.24,1183.32
R01160,2025/12/14,四川省,成都市,锦江区,13,1301,130101,30.607224,104.064683,线下-便利店,大润发,零食,3,955.22,896.68
R01161,2025/11/26,广东省,广州市,天河区,16,1601,160101,23.098642,113.268527,线上-电商,家乐福,日用品,3,1395.45,706.2
R01162,2025/12/4,北京市,北京市,海淀区,12,1201,120102,39.92601,116.417283,线上-电商,沃尔玛,日用品,4,1286.35,1165.57
R01163,2025/9/7,陕西省,西安市,雁塔区,24,2401,240101,34.317306,108.937335,线上-电商,家乐福,日用品,4,711.6,543.84
R01164,2025/10/14,四川省,成都市,青羊区,13,1301,130102,30.530441,104.07851,线上-电商,盒马鲜生,家居,5,185.39,1355.98
R01165,2025/9/8,江苏省,南京市,雨花台区,17,1701,170105,32.022272,118.742492,线上-即时零售,盒马鲜生,生鲜,5,966.46,499.87
R01166,2025/9/17,天津市,天津市,和平区,14,1401,140101,39.321483,117.10165,线下-专卖店,盒马鲜生,家居,4,1008.39,784.4
R01167,2025/11/30,北京市,北京市,朝阳区,12,1201,120101,39.909516,116.284114,线下-专卖店,大润发,家居,6,911.7,1004.96
R01168,2025/11/26,辽宁省,沈阳市,沈河区,22,2201,220102,41.840616,123.477775,线下-便利店,家乐福,零食,11,444.15,1117.95
R01169,2025/11/15,福建省,厦门市,思明区,21,2101,210101,24.59901,118.19164,线上-电商,沃尔玛,家居,5,645.84,1807.52
R01170,2025/11/1,四川省,成都市,高新区,13,1301,130105,30.480703,104.112896,线下-专卖店,家乐福,日用品,2,920.62,1478.16
R01171,2025/12/8,湖北省,武汉市,青山区,20,2001,200105,30.610496,114.299062,线上-电商,盒马鲜生,日用品,5,296.39,711.68
R01172,2025/9/13,陕西省,西安市,雁塔区,24,2401,240101,34.283255,109.041134,线上-电商,沃尔玛,饮料,4,295.03,900.74
R01173,2025/10/21,北京市,北京市,西城区,12,1201,120103,40.05932,116.225269,线下-大卖场,大润发,日用品,5,615.82,974.79
R01174,2025/11/25,江苏省,南京市,鼓楼区,17,1701,170101,32.083475,118.858409,线下-便利店,家乐福,家居,3,1223.24,0.0
R01175,2025/11/9,天津市,天津市,和平区,14,1401,140101,39.173184,117.145671,线下-大卖场,沃尔玛,饮料,3,624.64,0.0
R01176,2025/10/14,北京市,北京市,东城区,12,1201,120104,40.123129,116.416311,线下-专卖店,盒马鲜生,零食,4,499.2,915.27
R01177,2025/10/14,辽宁省,沈阳市,大东区,22,2201,220104,41.809367,123.404988,线上-即时零售,家乐福,生鲜,3,442.3,1366.54
R01178,2025/11/4,陕西省,西安市,雁塔区,24,2401,240101,34.33925,108.781878,线下-大卖场,大润发,家居,5,733.3,696.73
R01179,2025/9/8,重庆市,重庆市,南岸区,23,2301,230103,29.642442,106.596297,线上-电商,家乐福,饮料,6,995.36,706.1
R01180,2025/9/5,四川省,成都市,锦江区,13,1301,130101,30.545846,104.150685,线下-便利店,大润发,饮料,2,420.15,206.96
R01181,2025/10/1,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.602929,114.312981,线上-电商,家乐福,饮料,3,792.96,479.42
R01182,2025/9/3,浙江省,杭州市,西湖区,19,1901,190101,30.218238,120.245025,线下-便利店,沃尔玛,生鲜,3,1597.33,714.5
R01183,2025/10/28,河南省,郑州市,二七区,18,1801,180103,34.73467,113.695088,线下-便利店,沃尔玛,日用品,5,957.66,719.55
R01184,2025/9/11,湖北省,武汉市,汉阳区,20,2001,200103,30.501181,114.701062,线上-电商,家乐福,生鲜,6,1113.29,976.51
R01185,2025/12/1,山东省,济南市,历城区,15,1501,150105,36.571838,117.175865,线下-专卖店,大润发,饮料,4,507.21,410.45
R01186,2025/10/9,辽宁省,沈阳市,大东区,22,2201,220104,41.777813,123.484832,线上-即时零售,盒马鲜生,日用品,5,1561.55,1023.96
R01187,2025/9/8,福建省,厦门市,海沧区,21,2101,210104,24.471631,118.105165,线下-专卖店,大润发,零食,4,274.0,599.65
R01188,2025/9/27,广东省,广州市,海珠区,16,1601,160103,23.079381,113.149591,线下-便利店,家乐福,生鲜,2,998.16,1297.49
R01189,2025/9/20,山东省,济南市,市中区,15,1501,150102,36.556103,117.00956,线下-便利店,盒马鲜生,家居,4,1286.03,965.09
R01190,2025/11/5,山东省,济南市,历城区,15,1501,150105,36.657002,117.134006,线下-便利店,大润发,日用品,3,1174.32,1473.11
R01191,2025/10/11,广东省,深圳市,罗湖区,16,1602,160203,22.425506,114.043398,线下-专卖店,沃尔玛,生鲜,1,414.45,709.95
R01192,2025/9/8,天津市,天津市,和平区,14,1401,140101,39.125331,117.28106,线下-大卖场,大润发,家居,3,572.88,600.21
R01193,2025/10/1,福建省,厦门市,集美区,21,2101,210103,24.485728,118.117696,线上-电商,家乐福,家居,5,708.39,346.14
R01194,2025/10/20,福建省,厦门市,思明区,21,2101,210101,24.489189,118.067107,线上-即时零售,沃尔玛,饮料,5,197.33,440.28
R01195,2025/11/14,河南省,郑州市,金水区,18,1801,180101,34.942713,113.636319,线上-即时零售,盒马鲜生,零食,2,948.48,1004.45
R01196,2025/10/30,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.582508,114.373181,线下-大卖场,沃尔玛,日用品,4,0.0,889.55
R01197,2025/12/8,重庆市,重庆市,九龙坡区,23,2301,230105,29.606688,106.4904,线下-专卖店,大润发,日用品,3,532.43,233.33
R01198,2025/9/29,福建省,厦门市,集美区,21,2101,210103,24.578473,118.218841,线上-电商,家乐福,家居,4,1195.43,727.99
R01199,2025/10/31,辽宁省,沈阳市,沈河区,22,2201,220102,41.711453,123.620618,线下-便利店,沃尔玛,家居,2,679.85,694.67
R01200,2025/9/22,浙江省,杭州市,滨江区,19,1901,190104,30.271429,120.301212,线下-便利店,盒马鲜生,生鲜,3,1310.61,1309.01
R01201,2025/9/27,江苏省,南京市,鼓楼区,17,1701,170101,32.146562,118.773969,线下-专卖店,沃尔玛,生鲜,4,676.41,1020.11
R01202,2025/9/7,浙江省,杭州市,拱墅区,19,1901,190102,30.255949,120.013177,线下-专卖店,沃尔玛,零食,2,909.03,1522.73
R01203,2025/9/6,山东省,济南市,历城区,15,1501,150105,36.641463,117.065178,线上-电商,沃尔玛,饮料,2,1183.11,525.89
R01204,2025/11/28,辽宁省,沈阳市,沈河区,22,2201,220102,41.797662,123.428662,线下-专卖店,沃尔玛,家居,4,1082.3,389.64
R01205,2025/9/3,江苏省,南京市,鼓楼区,17,1701,170101,32.098246,118.90684,线上-即时零售,大润发,生鲜,3,716.1,1424.52
R01206,2025/12/13,湖北省,武汉市,汉阳区,20,2001,200103,30.610322,114.299563,线下-大卖场,大润发,零食,6,1209.48,962.06
